,Contents,creditors or loans except debentures?,Y
,Contents,Provisions and contingent liabilities?,Y
,Contents,actual or potential deferred tax?,Y
,Contents,Leases?,Y
,Contents,Grants receivable?,N
T4.2.4,Purchased goodwill,"Past and current acquisitions have given rise to:

1. Positive goodwill only.

2. Negative goodwill only.

3. Both positive and negative goodwill (on different acquisitions).

4. No goodwill.

Answer 4. if no acquisitions or they had all been disposed of prior to the opening balance sheet date.
Answer 4. if n/a due to accounts being prepared under the Charities SORP",4
T4.2.6,Non derivative non trading FVTPL,Are any of the fair value through p&l financial instruments non-derivatives that are not held as part of a trading portfolio?,N
T4.2.7,Loan Defaults,"Has the entity defaulted on any principal, interest, sinking fund or redemption provisions on loans payable recognised at the balance sheet date or breached any term of a loan agreement that permits the lender to demand repayment (except for breaches that are remedied, or in response to which the terms of the loan are renegotiated on or before the balance sheet date)?",N
T4.2.8,Investments valued,Are any of the investments (including investments in associates and joint ventures) included at a valuation?,Y
T4.2.9,Tangible fixed asset details,Does the entity own any:,H
,Tangible fixed asset details,#NAME?,N
T4.2.10,Finance costs capitalised,"Does the cost of any asset include capitalised finance costs?

Notes:
1. Companies Act restricts such interest to the period of production.
",N
T4.2.13,Disposals,Has the entity entered into a binding sale agreement at the reporting date for a major disposal of assets or a disposal group?,N
T4.3.1A,Changes in equity,"Has the entity presented its change in equity:

(1) in a separate Statement of Changes in Equity; or

(2) in the Statement of Income and Retained Earnings?

Note: (2) is only permitted when the only changes in equity are:
a) profit or loss -so no other comprehensive income;
b) payment of dividends; and
c) prior period adjustments.",1
T4.4.1,Cash Flow Presentation,"Which method of presentation does the entity use for reporting cash flow from operating activities?

Note:The indirect method reconciles profit and cash flow.",Indirect
T4.5.2.0,Operating Segments,"Does the entity wish to voluntarily provide information described as segment information? 

Note: Unless the entity wants to apply IFRS 8 disclosures any disaggregated information should not be described as segment information.",N
T4.6.7,Filing and other obligations,Is delivery in paper form?,N
T4.6.8,Filing obligations,"In addition to completing this checklist, those delivering in electronic form or CD-ROM or DVD-ROM should make sure that those forms of documents comply with the Registrar's Rules 2009.",A
T4.6.9,Not Cos. Act p&l,"Does the entity's statutory framework prevent it using a Companies Act profit and loss account format?

Select 'Yes' if you are a charity, academy trust or further and higher education establishment.",N
T4.6.11,Profit and loss account format,"Does the entity follow:

1) profit and loss format 1 (expenses by function, vertical);

2) profit and loss format 2 (expenses by nature, vertical);

3) profit and loss format 3 (expenses by function, horizontal); or

4) profit and loss format 4 (expenses by nature, horizontal)?

Note:""by function"" means cost of sales, distribution, administrative etc. ""by nature"" means raw materials, staff costs, depreciation etc.
LLP's can only select format 1 or format 2. This included abridged or amended formats where relevant.",1
T4.7.3,QCA Code compliance,Does the entity voluntarily apply the Quoted Companies Alliance Corporate Governance Code?,N
T4.8.1,Types of investment,"Are the entity's investments:

1) - unlisted?

2) - listed?

3) - both listed and unlisted?",1
T4.8.2,Current asset investments,Are there any current asset investments?,N
T4.8.3,Fixed or current investments,"Does the entity have:

1) fixed asset investments only;

2) current asset investments only; or

3) both fixed and current asset investments?",1
T4.8.4,Significant shareholdings,"Other than its investments in subsidiary entities, does the entity have:",H
T4.8.5,Significant shareholdings,- any associated undertakings (generally more than 20% of voting rights)?,N
T4.8.6,Significant shareholdings,- significant shareholdings in any undertaking (generally more than 20% of any class of shares or 20% of assets)?,N
T4.8.5,Investments in Associate: scope,"Has the entity accounted for its investment in associates:

1) in accordance with the cost model provided by paragraphs 14.5 to 14.6 of FRS 102;

2) using the fair value model provided by paragraphs 14.9 to 14.10A of FRS 102, or

3) at fair value with changes in fair value recognised in profit or loss?",1
T4.8.6,Sponsoring Entity,Is the entity a sponsoring entity (see help) that recognises the assets and liabilities held by an intermediary?,N
T4.10.1,Fair value measurement,"Does the entity have a policy of revaluing property, plant and equipment at fair value?",N
T4.11.1,Provisions and contingencies: scope,Do the financial statements of the reporting entity include:,H
T4.11.2,Provisions and contingencies: scope,(a) provisions (ie liabilities of uncertain timing or amount);,Y
T4.11.3,Provisions and contingencies: scope,(b) contingent liabilities;,N
T4.11.4,Provisions and contingencies: scope,(c) amounts in respect of financial guarantee contracts?,N
T4.11.2,Prejudicial disclosures,"Does the entity have any disputes with other parties where the outcome of these disputes would be seriously prejudiced by satisfying the full disclosure requirements for provisions, contingent liabilities and contingent assets?",N
T5.2,Transfer of non-cash collateral,Has the entity (transferor) transferred to another party any non-cash collateral that the other party (transferee) has the right by contract or custom to sell or repledge?,N
T5.3,Financial instruments - Derecognition of assets -Transfer of assets not resulting in derecognition,"Has the entity transferred financial assets to another party in a transaction that does not qualify for derecognition, because the entity has retained significant risks and rewards of ownership of the transferred asset?",N
T7.1,Funding commitments: scope,Has the entity committed to provide resources to other entities which is not a loan?,N
T8.1.1,Pension arrangements,Are the entity's employees covered by:,H
T8.1.2,Pension arrangements,#NAME?,N
T8.1.3,Pension arrangements,"- defined benefit pension schemes? 

Note: Under a defined benefit scheme, benefits are determined independently of the contributions payable, for example based on final salary. This would include a defined benefit multi-employer scheme that is being accounted for as a defined contribution arrangement under FRS 102.",Y
T8.1.4,Pension arrangements,#NAME?,N
T8.1.5,Pension arrangements,#NAME?,N
T8.1.3,Multi-employer scheme,Is there a multi-employer defined benefit scheme (i.e. one that covers entities not under common control)?,N
T10.1,Employee Benefits: scope,"Has the entity accounted for any of the following types of employee benefits: 




",H
T10.2,Employee Benefits: scope,"(a) other long-term employee benefits, which are all employee benefits, other than short-term employee benefits, post-employment benefits and termination benefits; or",N
T10.3,Employee Benefits: scope,"(b) termination benefits, which are employee benefits provided in exchange for the termination of an employee�s employment as a result of either:

(i) an entity�s decision to terminate an employee�s employment before the normal retirement date; or

(ii) an employee�s decision to accept voluntary redundancy in exchange for those benefits?",N
T10.2,Multi-employer defined benefit plan,Has the entity early adopted the amendments to FRS 102: Multiple employee benefits?,N
T11.1,Scope: Business combinations effected in the period,Did the entity effect any business combinations in the period?,N
T11.3,Group reconstructions: scope,Did the entity effect any business combinations in the period? Note. You should answer 'No' to this question if the only business combinations are group reconstructions.,N
T11.5,Discontinued operations: scope,Does the entity have any discontinued operations?,N
T13.1,Related Parties,"Has the entity entered into any transactions with related parties, or are there outstanding balances between the entity and related parties?

See help for further guidance on related parties under FRS 102.

Note: If all related party transactions are between members of a group and all involved subsidiaries are wholly owned by such a member, and there are no outstanding balances within that group, no disclosures are required and so a 'N/A' answer can be given. This exemption is not available for charities (see SORP para 9.17 and 23.4) If the entity is applying section 1A of FRS 102, no disclosure is required if the transactions have all been concluded under normal market conditions and so a 'N/A' answer can be given. If there are no transactions but there are outstanding balances you should answer 'Yes' to this question, although if you are using the Companies Act formats, the disclosure of oustanding balances is covered by using those formats and disclosing the balances within debtors and/or creditors. Therefore if this is the case, a 'N/A' answer can be given.",N
T14.1,Leases: scope,"Does the reporting entity have arrangements, including sale and leaseback transactions, which constitute:",H
,Finance Leases as lessee: scope,"(a) Finance leases, as a lessee;",N
,Operating leases as lessee: scope,(b) Operating leases as lessee.,Y
,Finance Leases as lessor: scope,"(c) Finance leases, as a lessor;",N
,Operating Leases as lessor: scope,"(d) Operating leases, as a lessor.",N
T15.1,Revenue,Has the entity recognised revenue arising from the following transactions and events:,H
,Revenue,(a) the sale of goods;,N
,Revenue,(b) the rendering of services;,Y
,Revenue,(c) construction contracts in which the entity is the contractor;,N
T16.1,Foreign activities,Does the reporting entity have foreign activities which it accounts for as follows:,H
,Foreign activities,(a) as transactions in foreign currencies;,N
,Foreign activities,(b) or as foreign operations; or,N
,Foreign activities,(c) does it present its financial statements in a foreign currency?,N
T16.3,Hyperinflation,Is the functional currency of the entity the currency of a hyperinflationary economy and therefore it has prepared financial statements adjusted for the effects of hyperinflation?,N
T16.4,Differing presentation and functional currency,Does the presentation currency differ from the functional currency?,N
T16.5,Change in functional currency,Has there been a change in the functional currency of either the reporting entity or a significant foreign operation?,N
,End of Tailoring,You have reached the end of the tailoring section. Assuming all questions have been correctly entered it will shortly be possible to complete the main body of the checklist.,A
,,,End Tailoring
